      Lon      Lat     thick1        Vs1        Vp1   SedDens1      Dens1     thick2        Vs2        Vp2      Dens2     thick3        Vs3        Vp3      Dens3     thick4        Vs4        Vp4      Dens4
      deg      deg          m        m/s        m/s      kg/m3      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3
-75 69.5 33.87	265.665	322.5	108.51	62.895	3582.69	247.38	341.94	70.32	2828.53	241.89	273.54	65.43	5692.69	131.43	257.4	74.565
-74 69.5 31.365	404.28	678.21	134.775	126.855	1554.98	196.74	170.865	37.065	2338.26	162.36	148.155	34.98	2772.68	80.01	159.93	41.7
-73 69.5 37.515	511.785	699.585	101.61	128.805	3757.38	297.03	301.755	62.82	1741.92	226.785	273.27	64.935	4528.39	104.655	188.115	52.83
-72 69.5 24.36	423.015	903.915	155.55	157.035	1356.51	228.885	296.505	61.155	975.48	218.925	174.225	39.495	2458.47	75.9	162.975	42.33
-71 69.5 40.395	211.89	483.03	117.81	83.73	2635.27	250.545	389.25	77.22	2546.62	249.375	221.31	53.7	3030.63	87.87	199.41	53.76
-70 69.5 42.93	269.64	520.965	52.575	98.865	1545.46	421.41	428.1	84.54	2325.11	204.225	207.39	48.915	3754.34	86.895	200.835	50.97
-69 69.5 87.585	478.905	750.255	122.715	130.08	2877	307.83	295.815	58.575	1012.77	245.43	348.87	79.215	3424.61	121.935	201.69	53.91
-68 69.5 181.815	334.23	553.08	111.93	96.99	2642.48	249.285	206.565	40.575	1765.47	217.575	259.635	56.16	3463.12	151.65	301.845	79.83
-67 69.5 275.385	422.835	584.235	137.775	110.28	1547.13	215.295	276.3	50.76	830.16	188.55	207.57	43.275	2174.1	247.935	476.25	135.48
-66 69.5 203.025	102.015	87.66	176.145	18.285	1178.7	174.555	249.51	44.475	799.44	173.445	199.245	41.88	1799.85	93.345	163.14	45.57
-65 69.5 756.24	322.695	402.42	64.815	70.605	751.305	224.7	408.855	83.115	881.475	251.655	384.99	88.92	1613.48	113.235	228.9	60.63
-64 69.5 477.615	302.16	336.96	49.71	58.08	888.48	437.895	854.52	164.64	813.405	91.095	133.38	34.32	836.955	56.07	105.795	29.88
-63 69.5 224.49	262.875	430.5	47.58	76.755	483.3	131.13	97.965	17.145	718.47	296.85	343.74	78.195	1198.37	86.655	64.56	26.085
-62 69.5 384.99	288.75	364.065	96.015	70.875	1108.23	245.76	423.135	76.92	769.41	245.475	322.665	73.545	1255.31	250.635	154.02	57.135
-61 69.5 463.005	179.025	348.375	86.775	65.37	840.12	428.94	469.065	88.2	1028.2	289.71	502.035	115.38	1694.34	174.075	131.04	50.745
-60 69.5 668.865	212.49	160.815	45.015	28.035	1362.57	263.31	348.105	62.79	847.53	239.625	517.515	119.31	1306.38	96.135	108.405	42.24
-59 69.5 474.81	240.03	460.305	112.875	79.395	1237.12	336.465	446.775	81.285	819.105	272.685	291.705	71.79	1368.03	133.92	145.14	53.835
-99 69 69.78	330.87	603.105	98.805	110.715	3476.92	259.215	139.155	30.36	1703.46	213.705	185.91	44.865	4237.65	114.81	168.09	46.41
-98 69 73.77	231.015	350.595	101.4	67.725	2062.74	235.86	204.27	43.815	1968.55	216.705	220.305	54.33	3571.36	115.11	202.035	56.88
-97 69 61.815	302.85	350.31	76.56	67.575	2166.4	233.265	314.595	64.02	1649.93	230.31	220.26	55.155	2719.32	118.26	209.13	67.11
-96 69 56.7	525.81	880.605	200.73	157.215	1268	315.33	251.355	52.815	1241.19	217.74	274.635	67.785	2276.79	149.73	315.54	103.575
-95 69 50.775	514.365	1070.55	200.385	191.46	1778.99	377.13	451.515	87.435	1821.15	240.165	256.245	62.13	3481.92	117.48	223.95	64.62
-94 69 35.835	298.125	394.86	120.435	73.83	1487.24	279.21	292.98	59.88	1953.88	223.575	262.53	61.965	3589.59	170.73	241.665	67.365
-93 69 35.79	558.66	744.12	207.63	134.925	2625.59	327.195	670.68	129.12	2269.74	211.32	264.435	61.545	2116.57	111.315	399.735	112.785
