      Lon      Lat     thick1        Vs1        Vp1   SedDens1      Dens1     thick2        Vs2        Vp2      Dens2     thick3        Vs3        Vp3      Dens3     thick4        Vs4        Vp4      Dens4
      deg      deg          m        m/s        m/s      kg/m3      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3 
129 -17.5 3158.51	3532.67	5831.5	2467.95	2713.82	9764.63	3657.26	6360.67	2827.04	20195.01	3756.41	6559.56	2874.88	13242.08	4114.07	7185.69	3061.96
129.5 -17.5 1484.55	3064.25	5287.06	2239.3	2611.8	10469.18	3686.71	6436.52	2844.46	21787.69	3779.71	6636.35	2894.11	14796.66	4089.52	7146.1	3048.71
130 -17.5 632.03	2681.6	4909.31	1581.48	2543.82	10898.96	3591.77	6321.02	2817.52	22079.54	3789.34	6674.8	2904.35	14693.99	4090.04	7155.91	3051.39
130.5 -17.5 1246.38	3052.79	5545.53	1766.83	2658.93	10302.8	3701.74	6462.71	2850.59	20303.16	3757.71	6623.57	2891.3	16078.13	4084.63	7150.46	3048.98
131 -17.5 3134.92	3606.39	5883.81	2426.25	2723.79	9739.07	3689.84	6448.94	2847.49	19012.93	3786.58	6641.06	2895.71	15102.13	4103.23	7185.39	3062.79
131.5 -17.5 3627.03	3676.35	5897.86	2447.36	2726.52	9469.58	3672.12	6411.95	2838.72	19433.32	3834.33	6747.48	2923.48	18036.13	4156.72	7271.78	3092.22
132 -17.5 3128.33	3635.54	5935.13	2373.82	2734.07	9987.62	3726.74	6489.81	2857.24	19382.11	3780.15	6632.76	2893.43	13225.88	4065.58	7116.52	3039.01
132.5 -17.5 3755	3720.41	5922.65	2430.91	2731.68	9835.91	3707.13	6480.17	2855.02	18104.39	3819.13	6712.25	2914.17	17773.72	4109.09	7195.67	3065.35
133 -17.5 3449.46	3654.96	6047.71	2434	2757.02	10412.51	3688.52	6467.55	2851.77	20728.35	3815.22	6732.7	2919.63	16600.95	4174.38	7270.65	3091.47
133.5 -17.5 3606.07	3803.63	6015.96	2410.42	2750.44	10363.25	3714.77	6483.19	2855.53	21378.89	3803.31	6656.57	2899.14	11338.21	4077.95	7122.68	3039.58
134 -17.5 3242.83	3845.17	6021.21	2362.31	2751.58	9519.98	3712.49	6469.29	2852.26	20354.04	3770.3	6607.84	2886.65	16116	4116.65	7190.01	3063.01
134.5 -17.5 2841.41	3721.38	6023.24	2277.85	2751.93	9877.26	3727.11	6513.32	2862.76	20890.3	3785.34	6688.83	2907.49	18055.78	4180.27	7285.22	3096.76
